reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc covid hosp,0,2026-03-21,70.45932674407959,AL,quantile,0.6
2026-03-21,wk inc covid hosp,1,2026-03-28,63.39181385040283,AL,quantile,0.6
2026-03-21,wk inc covid hosp,2,2026-04-04,56.48163290023804,AL,quantile,0.6
2026-03-21,wk inc covid hosp,3,2026-04-11,50.89607753753662,AL,quantile,0.6
2026-03-21,wk inc covid hosp,0,2026-03-21,71.2856837272644,AL,quantile,0.65
2026-03-21,wk inc covid hosp,1,2026-03-28,64.02344121932984,AL,quantile,0.65
2026-03-21,wk inc covid hosp,2,2026-04-04,57.71764681339264,AL,quantile,0.65
2026-03-21,wk inc covid hosp,3,2026-04-11,52.12407007217407,AL,quantile,0.65
2026-03-21,wk inc covid hosp,0,2026-03-21,72.34711894989013,AL,quantile,0.7
2026-03-21,wk inc covid hosp,1,2026-03-28,64.72172451019287,AL,quantile,0.7
2026-03-21,wk inc covid hosp,2,2026-04-04,58.722533226013184,AL,quantile,0.7
2026-03-21,wk inc covid hosp,3,2026-04-11,53.62426786422729,AL,quantile,0.7
2026-03-21,wk inc covid hosp,0,2026-03-21,73.23214840888977,AL,quantile,0.75
2026-03-21,wk inc covid hosp,1,2026-03-28,65.30301022529602,AL,quantile,0.75
2026-03-21,wk inc covid hosp,2,2026-04-04,60.177342891693115,AL,quantile,0.75
2026-03-21,wk inc covid hosp,3,2026-04-11,55.63725423812866,AL,quantile,0.75
2026-03-21,wk inc covid hosp,0,2026-03-21,74.01053771972656,AL,quantile,0.8
2026-03-21,wk inc covid hosp,1,2026-03-28,65.94782829284668,AL,quantile,0.8
2026-03-21,wk inc covid hosp,2,2026-04-04,61.00543384552002,AL,quantile,0.8
2026-03-21,wk inc covid hosp,3,2026-04-11,56.214163303375244,AL,quantile,0.8
2026-03-21,wk inc covid hosp,0,2026-03-21,74.82474045753479,AL,quantile,0.85
2026-03-21,wk inc covid hosp,1,2026-03-28,67.68201389312743,AL,quantile,0.85
2026-03-21,wk inc covid hosp,2,2026-04-04,62.97655248641968,AL,quantile,0.85
2026-03-21,wk inc covid hosp,3,2026-04-11,58.99941005706787,AL,quantile,0.85
2026-03-21,wk inc covid hosp,0,2026-03-21,75.91322526931762,AL,quantile,0.9
2026-03-21,wk inc covid hosp,1,2026-03-28,69.62383098602295,AL,quantile,0.9
2026-03-21,wk inc covid hosp,2,2026-04-04,64.56429700851442,AL,quantile,0.9
2026-03-21,wk inc covid hosp,3,2026-04-11,61.413559913635254,AL,quantile,0.9
2026-03-21,wk inc covid hosp,0,2026-03-21,77.09602284431458,AL,quantile,0.95
2026-03-21,wk inc covid hosp,1,2026-03-28,72.0793685913086,AL,quantile,0.95
2026-03-21,wk inc covid hosp,2,2026-04-04,69.77461562156677,AL,quantile,0.95
2026-03-21,wk inc covid hosp,3,2026-04-11,67.33771691322326,AL,quantile,0.95
2026-03-21,wk inc covid hosp,0,2026-03-21,80.37798165321351,AL,quantile,0.99
2026-03-21,wk inc covid hosp,1,2026-03-28,76.12757324218751,AL,quantile,0.99
2026-03-21,wk inc covid hosp,2,2026-04-04,71.75225933074952,AL,quantile,0.99
2026-03-21,wk inc covid hosp,3,2026-04-11,68.05328831672672,AL,quantile,0.99
2026-03-21,wk inc covid hosp,0,2026-03-21,32.749972491264344,AZ,quantile,0.01
2026-03-21,wk inc covid hosp,1,2026-03-28,29.167064533233642,AZ,quantile,0.01
2026-03-21,wk inc covid hosp,2,2026-04-04,23.649854209423065,AZ,quantile,0.01
2026-03-21,wk inc covid hosp,3,2026-04-11,19.11797605276108,AZ,quantile,0.01
2026-03-21,wk inc covid hosp,0,2026-03-21,33.57281928062439,AZ,quantile,0.025
2026-03-21,wk inc covid hosp,1,2026-03-28,30.65213257074356,AZ,quantile,0.025
2026-03-21,wk inc covid hosp,2,2026-04-04,25.125604677200318,AZ,quantile,0.025
2026-03-21,wk inc covid hosp,3,2026-04-11,20.399059057235718,AZ,quantile,0.025
2026-03-21,wk inc covid hosp,0,2026-03-21,34.88020961284637,AZ,quantile,0.05
2026-03-21,wk inc covid hosp,1,2026-03-28,32.26117234230041,AZ,quantile,0.05
2026-03-21,wk inc covid hosp,2,2026-04-04,28.00259326696396,AZ,quantile,0.05
2026-03-21,wk inc covid hosp,3,2026-04-11,23.471350574493407,AZ,quantile,0.05
2026-03-21,wk inc covid hosp,0,2026-03-21,36.335795545578,AZ,quantile,0.1
2026-03-21,wk inc covid hosp,1,2026-03-28,35.5748477935791,AZ,quantile,0.1
2026-03-21,wk inc covid hosp,2,2026-04-04,32.62630443572998,AZ,quantile,0.1
2026-03-21,wk inc covid hosp,3,2026-04-11,30.1764714717865,AZ,quantile,0.1
2026-03-21,wk inc covid hosp,0,2026-03-21,37.098426818847656,AZ,quantile,0.15
2026-03-21,wk inc covid hosp,1,2026-03-28,36.48127474784851,AZ,quantile,0.15
2026-03-21,wk inc covid hosp,2,2026-04-04,33.86238770484924,AZ,quantile,0.15
2026-03-21,wk inc covid hosp,3,2026-04-11,31.050733876228332,AZ,quantile,0.15
2026-03-21,wk inc covid hosp,0,2026-03-21,37.75396986007691,AZ,quantile,0.2
2026-03-21,wk inc covid hosp,1,2026-03-28,37.01102800369263,AZ,quantile,0.2
2026-03-21,wk inc covid hosp,2,2026-04-04,35.37421255111694,AZ,quantile,0.2
2026-03-21,wk inc covid hosp,3,2026-04-11,33.71178522109985,AZ,quantile,0.2
2026-03-21,wk inc covid hosp,0,2026-03-21,38.247504115104675,AZ,quantile,0.25
2026-03-21,wk inc covid hosp,1,2026-03-28,37.5127170085907,AZ,quantile,0.25
2026-03-21,wk inc covid hosp,2,2026-04-04,36.385987401008606,AZ,quantile,0.25
2026-03-21,wk inc covid hosp,3,2026-04-11,35.02267289161682,AZ,quantile,0.25
2026-03-21,wk inc covid hosp,0,2026-03-21,38.856193733215335,AZ,quantile,0.3
2026-03-21,wk inc covid hosp,1,2026-03-28,38.22262201309204,AZ,quantile,0.3
2026-03-21,wk inc covid hosp,2,2026-04-04,37.67853417396545,AZ,quantile,0.3
2026-03-21,wk inc covid hosp,3,2026-04-11,37.397242879867555,AZ,quantile,0.3
2026-03-21,wk inc covid hosp,0,2026-03-21,39.27076418399811,AZ,quantile,0.35
2026-03-21,wk inc covid hosp,1,2026-03-28,38.797224450111386,AZ,quantile,0.35
2026-03-21,wk inc covid hosp,2,2026-04-04,38.91300559043884,AZ,quantile,0.35
2026-03-21,wk inc covid hosp,3,2026-04-11,38.587338256835935,AZ,quantile,0.35
2026-03-21,wk inc covid hosp,0,2026-03-21,39.746160221099856,AZ,quantile,0.4
2026-03-21,wk inc covid hosp,1,2026-03-28,39.230423259735105,AZ,quantile,0.4
2026-03-21,wk inc covid hosp,2,2026-04-04,39.84279279708862,AZ,quantile,0.4
2026-03-21,wk inc covid hosp,3,2026-04-11,39.70412368774414,AZ,quantile,0.4
2026-03-21,wk inc covid hosp,0,2026-03-21,40.30679032802582,AZ,quantile,0.45
2026-03-21,wk inc covid hosp,1,2026-03-28,39.76869580745697,AZ,quantile,0.45
2026-03-21,wk inc covid hosp,2,2026-04-04,40.772831773757936,AZ,quantile,0.45
2026-03-21,wk inc covid hosp,3,2026-04-11,41.77084567546844,AZ,quantile,0.45
2026-03-21,wk inc covid hosp,0,2026-03-21,40.765249729156494,AZ,quantile,0.5
2026-03-21,wk inc covid hosp,1,2026-03-28,40.65994143486023,AZ,quantile,0.5
2026-03-21,wk inc covid hosp,2,2026-04-04,41.72036528587341,AZ,quantile,0.5
2026-03-21,wk inc covid hosp,3,2026-04-11,42.945295095443726,AZ,quantile,0.5
2026-03-21,wk inc covid hosp,0,2026-03-21,41.15075392723084,AZ,quantile,0.55
2026-03-21,wk inc covid hosp,1,2026-03-28,41.51024022102356,AZ,quantile,0.55
2026-03-21,wk inc covid hosp,2,2026-04-04,42.20569534301758,AZ,quantile,0.55
2026-03-21,wk inc covid hosp,3,2026-04-11,43.724209094047545,AZ,quantile,0.55
2026-03-21,wk inc covid hosp,0,2026-03-21,41.639169216156006,AZ,quantile,0.6
2026-03-21,wk inc covid hosp,1,2026-03-28,42.15683498382568,AZ,quantile,0.6
2026-03-21,wk inc covid hosp,2,2026-04-04,42.790012168884275,AZ,quantile,0.6
2026-03-21,wk inc covid hosp,3,2026-04-11,44.71846837997437,AZ,quantile,0.6
2026-03-21,wk inc covid hosp,0,2026-03-21,42.02447481155396,AZ,quantile,0.65
2026-03-21,wk inc covid hosp,1,2026-03-28,42.60393524169922,AZ,quantile,0.65
2026-03-21,wk inc covid hosp,2,2026-04-04,44.078426003456116,AZ,quantile,0.65
2026-03-21,wk inc covid hosp,3,2026-04-11,45.917690229415896,AZ,quantile,0.65
