reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc rsv hosp,2,2026-04-04,148.65263719558715,AZ,quantile,0.55
2026-03-21,wk inc rsv hosp,3,2026-04-11,161.76825094223022,AZ,quantile,0.55
2026-03-21,wk inc rsv hosp,0,2026-03-21,124.85565376281738,AZ,quantile,0.6
2026-03-21,wk inc rsv hosp,1,2026-03-28,137.44979934692384,AZ,quantile,0.6
2026-03-21,wk inc rsv hosp,2,2026-04-04,151.676171875,AZ,quantile,0.6
2026-03-21,wk inc rsv hosp,3,2026-04-11,167.02501106262207,AZ,quantile,0.6
2026-03-21,wk inc rsv hosp,0,2026-03-21,126.08175840377808,AZ,quantile,0.65
2026-03-21,wk inc rsv hosp,1,2026-03-28,140.1078486442566,AZ,quantile,0.65
2026-03-21,wk inc rsv hosp,2,2026-04-04,155.60247440338136,AZ,quantile,0.65
2026-03-21,wk inc rsv hosp,3,2026-04-11,173.69017772674565,AZ,quantile,0.65
2026-03-21,wk inc rsv hosp,0,2026-03-21,127.51267585754394,AZ,quantile,0.7
2026-03-21,wk inc rsv hosp,1,2026-03-28,142.7082447052002,AZ,quantile,0.7
2026-03-21,wk inc rsv hosp,2,2026-04-04,160.52212314605714,AZ,quantile,0.7
2026-03-21,wk inc rsv hosp,3,2026-04-11,183.27094192504882,AZ,quantile,0.7
2026-03-21,wk inc rsv hosp,0,2026-03-21,129.40114545822144,AZ,quantile,0.75
2026-03-21,wk inc rsv hosp,1,2026-03-28,144.89588260650635,AZ,quantile,0.75
2026-03-21,wk inc rsv hosp,2,2026-04-04,163.56154203414917,AZ,quantile,0.75
2026-03-21,wk inc rsv hosp,3,2026-04-11,186.97238302230835,AZ,quantile,0.75
2026-03-21,wk inc rsv hosp,0,2026-03-21,131.47793579101562,AZ,quantile,0.8
2026-03-21,wk inc rsv hosp,1,2026-03-28,147.38431243896486,AZ,quantile,0.8
2026-03-21,wk inc rsv hosp,2,2026-04-04,169.625239944458,AZ,quantile,0.8
2026-03-21,wk inc rsv hosp,3,2026-04-11,197.36137924194335,AZ,quantile,0.8
2026-03-21,wk inc rsv hosp,0,2026-03-21,133.80844449996948,AZ,quantile,0.85
2026-03-21,wk inc rsv hosp,1,2026-03-28,151.54748191833494,AZ,quantile,0.85
2026-03-21,wk inc rsv hosp,2,2026-04-04,175.87059574127196,AZ,quantile,0.85
2026-03-21,wk inc rsv hosp,3,2026-04-11,206.7973187446594,AZ,quantile,0.85
2026-03-21,wk inc rsv hosp,0,2026-03-21,138.12055606842043,AZ,quantile,0.9
2026-03-21,wk inc rsv hosp,1,2026-03-28,156.94035358428957,AZ,quantile,0.9
2026-03-21,wk inc rsv hosp,2,2026-04-04,186.95792560577394,AZ,quantile,0.9
